Iteration,MSE
4877,1.9348580726345465E-6
4878,1.9344579831739154E-6
4879,1.9340580584721425E-6
4880,1.933658298427565E-6
4881,1.933258702938635E-6
4882,1.9328592719038514E-6
4883,1.932460005221848E-6
4884,1.9320609027913146E-6
4885,1.9316619645110075E-6
4886,1.9312631902797925E-6
4887,1.9308645799966037E-6
4888,1.930466133560455E-6
4889,1.9300678508704695E-6
4890,1.9296697318258075E-6
4891,1.9292717763257566E-6
4892,1.9288739842696724E-6
4893,1.9284763555569798E-6
4894,1.9280788900871937E-6
4895,1.927681587759928E-6
4896,1.9272844484748578E-6
4897,1.926887472131736E-6
4898,1.9264906586304236E-6
4899,1.926094007870859E-6
4900,1.925697519753026E-6
4901,1.9253011941770205E-6
4902,1.924905031043043E-6
4903,1.9245090302513328E-6
4904,1.9241131917022085E-6
4905,1.9237175152961113E-6
4906,1.9233220009335472E-6
4907,1.9229266485150832E-6
4908,1.9225314579413737E-6
4909,1.9221364291131773E-6
4910,1.9217415619313335E-6
4911,1.92134685629671E-6
4912,1.9209523121103147E-6
4913,1.9205579292732266E-6
4914,1.9201637076865715E-6
4915,1.919769647251595E-6
4916,1.919375747869609E-6
4917,1.9189820094420005E-6
4918,1.9185884318702232E-6
4919,1.918195015055856E-6
4920,1.91780175890051E-6
4921,1.9174086633059066E-6
4922,1.9170157281738483E-6
4923,1.916622953406187E-6
4924,1.916230338904866E-6
4925,1.915837884571965E-6
4926,1.9154455903095388E-6
4927,1.9150534560198166E-6
4928,1.914661481605064E-6
4929,1.914269666967613E-6
4930,1.9138780120099106E-6
4931,1.9134865166344554E-6
4932,1.9130951807438426E-6
4933,1.9127040042407344E-6
4934,1.9123129870278975E-6
4935,1.9119221290081395E-6
4936,1.9115314300843472E-6
4937,1.9111408901595527E-6
4938,1.9107505091367894E-6
4939,1.910360286919198E-6
4940,1.909970223409999E-6
4941,1.9095803185124866E-6
4942,1.909190572130069E-6
4943,1.908800984166167E-6
4944,1.9084115545243443E-6
4945,1.9080222831081778E-6
4946,1.9076331698213912E-6
4947,1.9072442145677283E-6
4948,1.9068554172510558E-6
4949,1.9064667777752951E-6
4950,1.9060782960444365E-6
4951,1.9056899719625682E-6
4952,1.9053018054338374E-6
4953,1.9049137963624988E-6
4954,1.9045259446528538E-6
4955,1.9041382502092963E-6
4956,1.9037507129362872E-6
4957,1.9033633327383864E-6
4958,1.9029761095202064E-6
4959,1.9025890431864702E-6
4960,1.9022021336419243E-6
4961,1.9018153807914215E-6
4962,1.9014287845399074E-6
4963,1.901042344792404E-6
4964,1.9006560614539663E-6
4965,1.9002699344297759E-6
4966,1.8998839636250474E-6
4967,1.899498148945118E-6
4968,1.8991124902953893E-6
4969,1.8987269875812993E-6
4970,1.8983416407083918E-6
4971,1.8979564495823137E-6
4972,1.897571414108745E-6
4973,1.8971865341934575E-6
4974,1.8968018097422938E-6
4975,1.8964172406611874E-6
4976,1.8960328268561474E-6
4977,1.895648568233221E-6
4978,1.8952644646985787E-6
4979,1.894880516158439E-6
4980,1.8944967225191202E-6
4981,1.8941130836869953E-6
4982,1.8937295995684922E-6
4983,1.893346270070179E-6
4984,1.892963095098639E-6
4985,1.892580074560547E-6
4986,1.8921972083626717E-6
4987,1.8918144964118216E-6
4988,1.891431938614924E-6
4989,1.8910495348789414E-6
4990,1.890667285110936E-6
4991,1.8902851892180387E-6
4992,1.889903247107433E-6
4993,1.8895214586864325E-6
4994,1.8891398238623574E-6
4995,1.8887583425426416E-6
4996,1.8883770146348097E-6
4997,1.8879958400464052E-6
4998,1.887614818685085E-6
4999,1.8872339504585894E-6
5000,1.8868532352747025E-6
5001,1.8864726730412778E-6
5002,1.8860922636662965E-6
5003,1.885712007057761E-6
5004,1.8853319031237697E-6
5005,1.884951951772488E-6
5006,1.8845721529121555E-6
5007,1.8841925064510849E-6
5008,1.8838130122976546E-6
5009,1.8834336703603473E-6
5010,1.8830544805476706E-6
5011,1.8826754427682545E-6
5012,1.8822965569307657E-6
5013,1.8819178229439701E-6
5014,1.881539240716675E-6
5015,1.8811608101577978E-6
5016,1.8807825311763075E-6
5017,1.8804044036812347E-6
5018,1.8800264275817209E-6
5019,1.8796486027869396E-6
5020,1.8792709292061655E-6
5021,1.8788934067487375E-6
5022,1.8785160353240262E-6
5023,1.8781388148415626E-6
5024,1.877761745210857E-6
5025,1.8773848263415756E-6
5026,1.8770080581433893E-6
5027,1.876631440526065E-6
5028,1.8762549733994425E-6
5029,1.8758786566734513E-6
5030,1.8755024902580818E-6
5031,1.8751264740633697E-6
5032,1.874750607999441E-6
5033,1.8743748919765111E-6
5034,1.8739993259048435E-6
5035,1.8736239096947832E-6
5036,1.8732486432567542E-6
5037,1.872873526501228E-6
5038,1.8724985593387681E-6
5039,1.8721237416800017E-6
5040,1.8717490734356253E-6
5041,1.8713745545164227E-6
5042,1.8710001848332174E-6
5043,1.8706259642969313E-6
5044,1.8702518928185465E-6
5045,1.8698779703091204E-6
5046,1.8695041966797736E-6
5047,1.8691305718416984E-6
5048,1.8687570957061747E-6
5049,1.868383768184534E-6
5050,1.8680105891881672E-6
5051,1.8676375586285798E-6
5052,1.867264676417298E-6
5053,1.866891942465932E-6
5054,1.866519356686208E-6
5055,1.866146918989841E-6
5056,1.86577462928869E-6
5057,1.8654024874946333E-6
5058,1.8650304935196544E-6
5059,1.8646586472757913E-6
5060,1.864286948675131E-6
5061,1.8639153976298767E-6
5062,1.8635439940522685E-6
5063,1.8631727378546032E-6
5064,1.8628016289492907E-6
5065,1.8624306672487896E-6
5066,1.8620598526655925E-6
5067,1.8616891851123116E-6
5068,1.8613186645016316E-6
5069,1.8609482907462488E-6
5070,1.8605780637589654E-6
5071,1.8602079834526991E-6
5072,1.8598380497403407E-6
5073,1.859468262534916E-6
5074,1.8590986217495057E-6
5075,1.858729127297256E-6
5076,1.85835977909136E-6
5077,1.8579905770451245E-6
5078,1.857621521071888E-6
5079,1.857252611085073E-6
5080,1.8568838469981767E-6
5081,1.8565152287247456E-6
5082,1.8561467561784047E-6
5083,1.8557784292728584E-6
5084,1.8554102479218497E-6
5085,1.8550422120392177E-6
5086,1.8546743215388522E-6
5087,1.854306576334732E-6
5088,1.8539389763408768E-6
5089,1.853571521471407E-6
5090,1.8532042116404645E-6
5091,1.852837046762287E-6
5092,1.8524700267512E-6
5093,1.8521031515215708E-6
5094,1.8517364209878128E-6
5095,1.8513698350644595E-6
5096,1.8510033936660812E-6
5097,1.850637096707298E-6
5098,1.8502709441028257E-6
5099,1.8499049357674494E-6
5100,1.8495390716159998E-6
5101,1.849173351563405E-6
5102,1.8488077755246144E-6
5103,1.8484423434146912E-6
5104,1.8480770551487312E-6
5105,1.8477119106419088E-6
5106,1.8473469098094745E-6
5107,1.8469820525667368E-6
5108,1.8466173388290746E-6
5109,1.8462527685119145E-6
5110,1.8458883415307836E-6
5111,1.845524057801249E-6
5112,1.8451599172389545E-6
5113,1.8447959197595965E-6
5114,1.8444320652789665E-6
5115,1.8440683537128743E-6
5116,1.8437047849772598E-6
5117,1.8433413589880786E-6
5118,1.8429780756613758E-6
5119,1.8426149349132283E-6
5120,1.8422519366598476E-6
5121,1.8418890808174333E-6
5122,1.84152636730229E-6
5123,1.8411637960307928E-6
5124,1.8408013669193904E-6
5125,1.8404390798845455E-6
5126,1.840076934842844E-6
5127,1.8397149317108942E-6
5128,1.8393530704053914E-6
5129,1.8389913508431007E-6
5130,1.8386297729408478E-6
5131,1.8382683366155375E-6
5132,1.837907041784084E-6
5133,1.8375458883635108E-6
5134,1.8371848762709156E-6
5135,1.8368240054234503E-6
5136,1.8364632757383254E-6
5137,1.836102687132807E-6
5138,1.835742239524221E-6
5139,1.8353819328300065E-6
5140,1.835021766967622E-6
5141,1.8346617418545895E-6
5142,1.8343018574085164E-6
5143,1.8339421135470926E-6
5144,1.8335825101879877E-6
5145,1.8332230472490422E-6
5146,1.8328637246480973E-6
5147,1.8325045423030686E-6
5148,1.832145500131945E-6
5149,1.8317865980527725E-6
5150,1.8314278359836564E-6
5151,1.8310692138427774E-6
5152,1.8307107315483754E-6
5153,1.8303523890187472E-6
5154,1.8299941861722638E-6
5155,1.8296361229273657E-6
5156,1.8292781992025374E-6
5157,1.8289204149163127E-6
5158,1.8285627699873455E-6
5159,1.8282052643343145E-6
5160,1.827847897875951E-6
5161,1.8274906705310553E-6
5162,1.827133582218527E-6
5163,1.826776632857293E-6
5164,1.8264198223663442E-6
5165,1.8260631506647514E-6
5166,1.8257066176716413E-6
5167,1.8253502233061845E-6
5168,1.8249939674876436E-6
5169,1.8246378501353331E-6
5170,1.8242818711686212E-6
5171,1.823926030506959E-6
5172,1.8235703280698372E-6
5173,1.8232147637768114E-6
5174,1.8228593375475146E-6
5175,1.822504049301634E-6
5176,1.822148898958922E-6
5177,1.8217938864391846E-6
5178,1.8214390116622961E-6
5179,1.8210842745481997E-6
5180,1.8207296750168928E-6
5181,1.8203752129884426E-6
5182,1.8200208883829437E-6
5183,1.819666701120608E-6
5184,1.8193126511216646E-6
5185,1.8189587383064374E-6
5186,1.818604962595265E-6
5187,1.8182513239086077E-6
5188,1.8178978221669486E-6
5189,1.8175444572908414E-6
5190,1.8171912292008897E-6
5191,1.8168381378177886E-6
5192,1.8164851830622658E-6
5193,1.816132364855116E-6
5194,1.8157796831172039E-6
5195,1.8154271377694577E-6
5196,1.8150747287328379E-6
5197,1.8147224559284184E-6
5198,1.8143703192772728E-6
5199,1.8140183187005893E-6
5200,1.8136664541195845E-6
5201,1.8133147254555538E-6
5202,1.8129631326298236E-6
5203,1.8126116755638297E-6
5204,1.8122603541790197E-6
5205,1.811909168396927E-6
5206,1.8115581181391458E-6
5207,1.811207203327313E-6
5208,1.8108564238831471E-6
5209,1.810505779728436E-6
5210,1.8101552707849884E-6
5211,1.8098048969747024E-6
5212,1.8094546582195302E-6
5213,1.8091045544414793E-6
5214,1.808754585562622E-6
5215,1.8084047515050892E-6
5216,1.8080550521910816E-6
5217,1.8077054875428392E-6
5218,1.8073560574826663E-6
5219,1.8070067619329383E-6
5220,1.8066576008161037E-6
5221,1.8063085740546382E-6
5222,1.805959681571081E-6
5223,1.8056109232880527E-6
5224,1.805262299128229E-6
5225,1.8049138090143217E-6
5226,1.804565452869105E-6
5227,1.8042172306154644E-6
5228,1.8038691421762789E-6
5229,1.8035211874745126E-6
5230,1.8031733664331927E-6
5231,1.8028256789754183E-6
5232,1.8024781250243E-6
5233,1.8021307045030517E-6
5234,1.8017834173349451E-6
5235,1.8014362634432879E-6
5236,1.8010892427514575E-6
5237,1.8007423551828894E-6
5238,1.8003956006610653E-6
5239,1.8000489791095754E-6
5240,1.799702490451996E-6
5241,1.7993561346120059E-6
5242,1.7990099115133463E-6
5243,1.7986638210797788E-6
5244,1.7983178632351693E-6
5245,1.7979720379034003E-6
5246,1.7976263450084571E-6
5247,1.7972807844743504E-6
5248,1.7969353562251507E-6
5249,1.7965900601849963E-6
5250,1.7962448962780897E-6
5251,1.7958998644286713E-6
5252,1.79555496456106E-6
5253,1.7952101965996194E-6
5254,1.7948655604687637E-6
5255,1.794521056092988E-6
5256,1.7941766833968319E-6
5257,1.7938324423048919E-6
5258,1.793488332741824E-6
5259,1.793144354632342E-6
5260,1.7928005079011993E-6
5261,1.7924567924732508E-6
5262,1.792113208273369E-6
5263,1.7917697552264918E-6
5264,1.791426433257616E-6
5265,1.7910832422918129E-6
5266,1.7907401822541835E-6
5267,1.7903972530699085E-6
5268,1.7900544546642042E-6
5269,1.7897117869623598E-6
5270,1.789369249889713E-6
5271,1.7890268433716728E-6
5272,1.7886845673336987E-6
5273,1.7883424217012701E-6
5274,1.7880004063999904E-6
5275,1.7876585213554619E-6
5276,1.7873167664933836E-6
5277,1.7869751417394756E-6
5278,1.7866336470195484E-6
5279,1.7862922822594412E-6
5280,1.7859510473850696E-6
5281,1.7856099423224034E-6
5282,1.7852689669974518E-6
5283,1.7849281213362904E-6
5284,1.7845874052650567E-6
5285,1.7842468187099265E-6
5286,1.7839063615971562E-6
5287,1.7835660338530476E-6
5288,1.7832258354039559E-6
5289,1.7828857661762808E-6
5290,1.7825458260964975E-6
5291,1.78220601509113E-6
5292,1.7818663330867607E-6
5293,1.7815267800100235E-6
5294,1.7811873557875939E-6
5295,1.7808480603462417E-6
5296,1.7805088936127643E-6
5297,1.780169855513992E-6
5298,1.7798309459768801E-6
5299,1.7794921649283655E-6
5300,1.7791535122954675E-6
5301,1.778814988005289E-6
5302,1.7784765919849366E-6
5303,1.7781383241616137E-6
5304,1.777800184462579E-6
5305,1.7774621728151037E-6
5306,1.7771242891465437E-6
5307,1.7767865333843215E-6
5308,1.7764489054558908E-6
5309,1.776111405288768E-6
5310,1.7757740328105536E-6
5311,1.7754367879488157E-6
5312,1.7750996706313E-6
5313,1.7747626807857186E-6
5314,1.7744258183398518E-6
5315,1.7740890832215546E-6
5316,1.7737524753587292E-6
5317,1.773415994679319E-6
5318,1.7730796411113543E-6
5319,1.7727434145828888E-6
5320,1.772407315022025E-6
5321,1.7720713423569538E-6
5322,1.7717354965158906E-6
5323,1.771399777427115E-6
5324,1.7710641850189793E-6
5325,1.7707287192198503E-6
5326,1.7703933799581762E-6
5327,1.7700581671624596E-6
5328,1.7697230807612413E-6
5329,1.7693881206831285E-6
5330,1.7690532868567707E-6
5331,1.7687185792109017E-6
5332,1.768383997674254E-6
5333,1.7680495421756668E-6
5334,1.7677152126440082E-6
5335,1.7673810090082125E-6
5336,1.7670469311972408E-6
5337,1.7667129791401263E-6
5338,1.7663791527659716E-6
5339,1.7660454520038943E-6
5340,1.7657118767831076E-6
5341,1.7653784270328433E-6
5342,1.7650451026823953E-6
5343,1.7647119036611288E-6
5344,1.7643788298984321E-6
5345,1.764045881323778E-6
5346,1.7637130578666769E-6
5347,1.7633803594566794E-6
5348,1.7630477860234033E-6
5349,1.7627153374965275E-6
5350,1.7623830138057585E-6
5351,1.762050814880893E-6
5352,1.7617187406517114E-6
5353,1.7613867910481418E-6
5354,1.7610549660001085E-6
5355,1.7607232654375829E-6
5356,1.7603916892905983E-6
5357,1.7600602374892682E-6
5358,1.7597289099637122E-6
5359,1.7593977066441264E-6
5360,1.7590666274607618E-6
5361,1.7587356723439136E-6
5362,1.7584048412239346E-6
5363,1.7580741340312245E-6
5364,1.7577435506962436E-6
5365,1.7574130911494988E-6
5366,1.7570827553215323E-6
5367,1.7567525431429863E-6
5368,1.7564224545444837E-6
5369,1.7560924894567693E-6
5370,1.7557626478105941E-6
5371,1.7554329295367837E-6
5372,1.7551033345662012E-6
5373,1.7547738628297664E-6
5374,1.7544445142584552E-6
5375,1.7541152887832923E-6
5376,1.753786186335362E-6
5377,1.7534572068457675E-6
5378,1.7531283502457413E-6
5379,1.7527996164664334E-6
5380,1.7524710054391687E-6
5381,1.7521425170952909E-6
5382,1.7518141513661561E-6
5383,1.7514859081832107E-6
5384,1.7511577874779467E-6
5385,1.7508297891818893E-6
5386,1.7505019132266311E-6
5387,1.7501741595437976E-6
5388,1.7498465280651084E-6
5389,1.7495190187222871E-6
5390,1.749191631447118E-6
5391,1.7488643661714469E-6
5392,1.7485372228271588E-6
5393,1.7482102013462212E-6
5394,1.7478833016606085E-6
5395,1.7475565237023692E-6
5396,1.7472298674036012E-6
5397,1.7469033326964309E-6
5398,1.7465769195130792E-6
5399,1.7462506277857965E-6
5400,1.7459244574468533E-6
5401,1.7455984084285944E-6
5402,1.7452724806634516E-6
5403,1.7449466740838553E-6
5404,1.744620988622287E-6
5405,1.7442954242113016E-6
5406,1.7439699807835124E-6
5407,1.7436446582715528E-6
5408,1.7433194566081256E-6
5409,1.74299437572596E-6
5410,1.7426694155578845E-6
5411,1.7423445760367353E-6
5412,1.7420198570953926E-6
5413,1.741695258666831E-6
5414,1.7413707806840084E-6
5415,1.7410464230800034E-6
5416,1.7407221857879046E-6
5417,1.7403980687408602E-6
5418,1.7400740718720475E-6
5419,1.7397501951147231E-6
5420,1.7394264384021761E-6
5421,1.7391028016677524E-6
5422,1.7387792848448571E-6
5423,1.7384558878669038E-6
5424,1.7381326106674042E-6
5425,1.7378094531798818E-6
5426,1.737486415337943E-6
5427,1.7371634970752075E-6
5428,1.7368406983254022E-6
5429,1.7365180190222044E-6
5430,1.7361954590994325E-6
5431,1.735873018490924E-6
5432,1.735550697130538E-6
5433,1.7352284949522416E-6
5434,1.7349064118899898E-6
5435,1.7345844478778079E-6
5436,1.7342626028498E-6
5437,1.7339408767400693E-6
5438,1.7336192694828026E-6
5439,1.7332977810122145E-6
5440,1.732976411262575E-6
5441,1.7326551601682107E-6
5442,1.7323340276634885E-6
5443,1.73201301368284E-6
5444,1.7316921181607138E-6
5445,1.731371341031629E-6
5446,1.7310506822301288E-6
5447,1.7307301416908671E-6
5448,1.7304097193484687E-6
5449,1.7300894151376465E-6
5450,1.7297692289931607E-6
5451,1.7294491608498095E-6
5452,1.7291292106424476E-6
5453,1.728809378305965E-6
5454,1.7284896637753205E-6
5455,1.728170066985496E-6
5456,1.7278505878715397E-6
5457,1.7275312263685455E-6
5458,1.7272119824116324E-6
5459,1.7268928559360154E-6
5460,1.7265738468769069E-6
5461,1.7262549551695847E-6
5462,1.7259361807493961E-6
5463,1.7256175235516999E-6
5464,1.7252989835119268E-6
5465,1.7249805605655336E-6
5466,1.7246622546480487E-6
5467,1.7243440656950426E-6
5468,1.724025993642121E-6
5469,1.723708038424952E-6
5470,1.7233901999792256E-6
5471,1.7230724782406969E-6
5472,1.7227548731451854E-6
5473,1.7224373846285204E-6
5474,1.7221200126266135E-6
5475,1.7218027570753975E-6
5476,1.7214856179108592E-6
5477,1.721168595069032E-6
5478,1.7208516884859945E-6
5479,1.7205348980979029E-6
5480,1.7202182238409127E-6
5481,1.7199016656512422E-6
5482,1.719585223465166E-6
5483,1.7192688972190018E-6
5484,1.7189526868491237E-6
5485,1.718636592291913E-6
5486,1.7183206134838477E-6
5487,1.718004750361439E-6
5488,1.7176890028612087E-6
5489,1.7173733709197497E-6
5490,1.7170578544737375E-6
5491,1.7167424534598321E-6
5492,1.7164271678147836E-6
5493,1.7161119974753589E-6
5494,1.7157969423783873E-6
5495,1.7154820024607432E-6
5496,1.7151671776593511E-6
5497,1.7148524679111683E-6
5498,1.7145378731532036E-6
5499,1.7142233933225115E-6
5500,1.7139090283562E-6
5501,1.7135947781914152E-6
5502,1.713280642765357E-6
5503,1.7129666220152561E-6
5504,1.7126527158783946E-6
5505,1.712338924292122E-6
5506,1.7120252471937942E-6
5507,1.711711684520862E-6
5508,1.7113982362107676E-6
5509,1.7110849022010228E-6
5510,1.7107716824292125E-6
5511,1.7104585768329185E-6
5512,1.7101455853497977E-6
5513,1.7098327079175377E-6
5514,1.709519944473885E-6
5515,1.7092072949566431E-6
5516,1.7088947593036175E-6
5517,1.7085823374526972E-6
5518,1.7082700293417992E-6
5519,1.707957834908876E-6
5520,1.7076457540919653E-6
5521,1.7073337868291238E-6
5522,1.7070219330584376E-6
5523,1.706710192718061E-6
5524,1.706398565746185E-6
5525,1.7060870520810364E-6
5526,1.7057756516609048E-6
5527,1.705464364424129E-6
5528,1.7051531903090607E-6
5529,1.7048421292541205E-6
5530,1.7045311811977787E-6
5531,1.7042203460785244E-6
5532,1.7039096238349144E-6
5533,1.703599014405545E-6
5534,1.7032885177290544E-6
5535,1.7029781337441282E-6
5536,1.7026678623894853E-6
5537,1.7023577036039042E-6
5538,1.7020476573261906E-6
5539,1.7017377234952255E-6
5540,1.7014279020499054E-6
5541,1.7011181929291787E-6
5542,1.7008085960720386E-6
5543,1.7004991114175029E-6
5544,1.7001897389046885E-6
5545,1.6998804784726733E-6
5546,1.6995713300606801E-6
5547,1.6992622936079015E-6
5548,1.69895336905359E-6
5549,1.6986445563370412E-6
5550,1.6983358553976143E-6
5551,1.6980272661746932E-6
5552,1.6977187886077212E-6
5553,1.697410422636145E-6
5554,1.6971021681995066E-6
5555,1.6967940252373795E-6
5556,1.6964859936893456E-6
5557,1.6961780734950668E-6
5558,1.6958702645942553E-6
5559,1.6955625669266291E-6
5560,1.6952549804319775E-6
5561,1.6949475050501252E-6
5562,1.694640140720961E-6
5563,1.6943328873843577E-6
5564,1.6940257449802945E-6
5565,1.6937187134487636E-6
5566,1.693411792729812E-6
5567,1.6931049827635187E-6
5568,1.692798283490011E-6
5569,1.6924916948494697E-6
5570,1.6921852167821092E-6
5571,1.6918788492281831E-6
5572,1.691572592127981E-6
5573,1.6912664454218465E-6
5574,1.690960409050202E-6
5575,1.6906544829534343E-6
5576,1.690348667072038E-6
5577,1.6900429613465123E-6
5578,1.6897373657174445E-6
5579,1.689431880125406E-6
5580,1.6891265045110398E-6
5581,1.688821238815047E-6
5582,1.6885160829781584E-6
5583,1.6882110369411334E-6
5584,1.6879061006447904E-6
5585,1.6876012740299758E-6
5586,1.6872965570376043E-6
5587,1.686991949608607E-6
5588,1.6866874516839744E-6
5589,1.68638306320473E-6
5590,1.6860787841119362E-6
5591,1.6857746143467103E-6
5592,1.6854705538502142E-6
5593,1.6851666025636117E-6
5594,1.6848627604281724E-6
5595,1.6845590273851644E-6
5596,1.684255403375883E-6
5597,1.6839518883417406E-6
5598,1.6836484822241115E-6
5599,1.683345184964442E-6
5600,1.6830419965042314E-6
5601,1.6827389167850104E-6
5602,1.6824359457483494E-6
5603,1.6821330833358702E-6
5604,1.6818303294892078E-6
5605,1.6815276841501082E-6
5606,1.6812251472602493E-6
5607,1.6809227187614535E-6
5608,1.6806203985955418E-6
5609,1.680318186704349E-6
5610,1.6800160830298048E-6
5611,1.679714087513869E-6
5612,1.679412200098516E-6
5613,1.6791104207257724E-6
5614,1.6788087493377178E-6
5615,1.678507185876472E-6
5616,1.6782057302841947E-6
5617,1.6779043825030659E-6
5618,1.6776031424753288E-6
5619,1.6773020101432543E-6
5620,1.677000985449194E-6
5621,1.6767000683354661E-6
5622,1.6763992587445053E-6
5623,1.6760985566187417E-6
5624,1.675797961900656E-6
5625,1.675497474532788E-6
5626,1.6751970944576916E-6
5627,1.674896821617987E-6
5628,1.6745966559563109E-6
5629,1.6742965974153575E-6
5630,1.673996645937864E-6
5631,1.6736968014665984E-6
5632,1.6733970639443509E-6
5633,1.673097433314016E-6
5634,1.6727979095184422E-6
5635,1.672498492500598E-6
5636,1.6721991822034434E-6
5637,1.671899978569986E-6
5638,1.6716008815432977E-6
5639,1.6713018910664643E-6
5640,1.671003007082627E-6
5641,1.6707042295349654E-6
5642,1.670405558366671E-6
5643,1.670106993521044E-6
5644,1.6698085349413542E-6
5645,1.6695101825709508E-6
5646,1.6692119363531934E-6
5647,1.668913796231538E-6
5648,1.6686157621494094E-6
5649,1.6683178340503172E-6
5650,1.6680200118778082E-6
5651,1.6677222955754609E-6
5652,1.6674246850868943E-6
5653,1.667127180355766E-6
5654,1.6668297813257617E-6
5655,1.6665324879406407E-6
5656,1.6662353001441713E-6
5657,1.6659382178801719E-6
5658,1.6656412410925034E-6
5659,1.6653443697250791E-6
5660,1.665047603721816E-6
5661,1.6647509430267152E-6
5662,1.6644543875837632E-6
5663,1.6641579373370663E-6
5664,1.663861592230665E-6
5665,1.6635653522087256E-6
5666,1.6632692172154268E-6
5667,1.6629731871949786E-6
5668,1.6626772620916205E-6
5669,1.6623814418496847E-6
5670,1.662085726413476E-6
5671,1.6617901157273745E-6
5672,1.6614946097357952E-6
5673,1.6611992083831968E-6
5674,1.6609039116140584E-6
5675,1.6606087193729279E-6
5676,1.660313631604351E-6
5677,1.6600186482529394E-6
5678,1.6597237692633704E-6
5679,1.6594289945802992E-6
5680,1.6591343241484626E-6
5681,1.658839757912636E-6
5682,1.6585452958176292E-6
5683,1.6582509378082478E-6
5684,1.6579566838294116E-6
5685,1.657662533826036E-6
5686,1.6573684877430657E-6
5687,1.6570745455255078E-6
5688,1.6567807071184048E-6
5689,1.6564869724668273E-6
5690,1.6561933415158933E-6
5691,1.655899814210763E-6
5692,1.655606390496609E-6
5693,1.6553130703186775E-6
5694,1.655019853622231E-6
5695,1.654726740352594E-6
5696,1.654433730455088E-6
5697,1.6541408238751264E-6
5698,1.6538480205581088E-6
5699,1.6535553204495012E-6
5700,1.6532627234948245E-6
5701,1.6529702296395963E-6
5702,1.6526778388293913E-6
5703,1.6523855510098502E-6
5704,1.652093366126593E-6
5705,1.6518012841253367E-6
5706,1.6515093049518097E-6
5707,1.6512174285517624E-6
5708,1.6509256548710125E-6
5709,1.65063398385541E-6
5710,1.6503424154508262E-6
5711,1.6500509496031962E-6
5712,1.6497595862584683E-6
5713,1.649468325362641E-6
5714,1.649177166861729E-6
5715,1.648886110701837E-6
5716,1.648595156829056E-6
5717,1.6483043051895412E-6
5718,1.648013555729467E-6
5719,1.6477229083950784E-6
5720,1.6474323631326145E-6
5721,1.647141919888386E-6
5722,1.6468515786087176E-6
5723,1.64656133924E-6
5724,1.6462712017286405E-6
5725,1.645981166021073E-6
5726,1.645691232063799E-6
5727,1.6454013998033382E-6
5728,1.6451116691862524E-6
5729,1.6448220401591452E-6
5730,1.6445325126686417E-6
5731,1.6442430866614354E-6
5732,1.6439537620842057E-6
5733,1.6436645388837386E-6
5734,1.6433754170067884E-6
5735,1.643086396400195E-6
5736,1.642797477010799E-6
5737,1.6425086587855252E-6
5738,1.6422199416712943E-6
5739,1.6419313256150742E-6
5740,1.6416428105638827E-6
5741,1.641354396464749E-6
5742,1.6410660832647725E-6
5743,1.6407778709110634E-6
5744,1.6404897593507788E-6
5745,1.6402017485311246E-6
5746,1.6399138383993195E-6
5747,1.6396260289026113E-6
5748,1.639338319988342E-6
5749,1.6390507116038235E-6
5750,1.6387632036964382E-6
5751,1.6384757962136172E-6
5752,1.6381884891027882E-6
5753,1.6379012823114619E-6
5754,1.6376141757871304E-6
5755,1.6373271694773816E-6
5756,1.6370402633298033E-6
5757,1.6367534572920334E-6
5758,1.6364667513117275E-6
5759,1.636180145336605E-6
5760,1.6358936393143947E-6
5761,1.6356072331929024E-6
5762,1.6353209269199218E-6
5763,1.6350347204433118E-6
5764,1.6347486137109542E-6
5765,1.6344626066707824E-6
5766,1.6341766992707554E-6
5767,1.6338908914588642E-6
5768,1.63360518318314E-6
5769,1.633319574391664E-6
5770,1.63303406503253E-6
5771,1.6327486550538862E-6
5772,1.6324633444038995E-6
5773,1.6321781330307962E-6
5774,1.6318930208828153E-6
5775,1.6316080079082555E-6
5776,1.631323094055421E-6
5777,1.6310382792726866E-6
5778,1.6307535635084372E-6
5779,1.6304689467110885E-6
5780,1.6301844288291247E-6
5781,1.6299000098110423E-6
5782,1.6296156896053754E-6
5783,1.629331468160682E-6
5784,1.6290473454255804E-6
5785,1.6287633213487186E-6
5786,1.6284793958787722E-6
5787,1.6281955689644634E-6
5788,1.6279118405545163E-6
5789,1.6276282105977437E-6
5790,1.6273446790429366E-6
5791,1.627061245838982E-6
5792,1.6267779109347648E-6
5793,1.6264946742791932E-6
5794,1.6262115358212457E-6
5795,1.6259284955099067E-6
5796,1.6256455532942318E-6
5797,1.6253627091232779E-6
5798,1.6250799629461462E-6
5799,1.6247973147119578E-6
5800,1.6245147643699089E-6
5801,1.624232311869227E-6
5802,1.6239499571591216E-6
5803,1.6236677001888673E-6
5804,1.6233855409078214E-6
5805,1.6231034792652922E-6
5806,1.6228215152106812E-6
5807,1.6225396486934042E-6
5808,1.6222578796629033E-6
5809,1.6219762080687016E-6
5810,1.6216946338602782E-6
5811,1.6214131569872244E-6
5812,1.6211317773991247E-6
5813,1.6208504950456065E-6
5814,1.6205693098763347E-6
5815,1.620288221841E-6
5816,1.620007230889339E-6
5817,1.6197263369711188E-6
5818,1.6194455400361532E-6
5819,1.619164840034267E-6
5820,1.618884236915325E-6
5821,1.6186037306292509E-6
5822,1.6183233211259674E-6
